Species	Chemical Name	Freq-GHz(rest frame,redshifted)	Freq Err(rest frame,redshifted)	Meas Freq-GHz(rest frame,redshifted)	Meas Freq Err(rest frame,redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	Linelist
CH3OHvt=0-2	Methanol	233.01187800	3.5E-5			10(-6,4)-10(-7,3)E,vt=1	-5.25810		492.36700	CDMS
CH3OHvt=0-2	Methanol	233.11930500	0.00056			11(6,5)-11(7,4),vt=1	0.00000		510.04500	CDMS
CH3OHvt=0-2	Methanol	233.12116200	3.2E-5			11(-6,5)-11(-7,4)E,vt=1	-5.26250		510.04520	CDMS
CH3OHvt=0-2	Methanol	233.15487300	0.00067			12(6,6)-12(7,5),vt=1	0.00000		529.32800	CDMS
CH3OHvt=0-2	Methanol	233.15587400	3.1E-5			12(-6,6)-12(-7,5)E,vt=1	-5.29410		529.32830	CDMS
CH3OHvt=0-2	Methanol	233.79566600	1.2E-5			18(3,15)-17(4,14)A,vt=0	-4.30600		302.59160	CDMS
CH3OHvt=0-2	Methanol	234.68337000	1.2E-5			4(2,3)-5(1,4)A,vt=0	-4.43250		34.51560	CDMS
CH3OHvt=0-2	Methanol	234.69851900	1.5E-5			5(4,2)-6(3,3)E,vt=0	-4.90560		77.46750	CDMS
CH3OHvt=0-2	Methanol	236.37437500	6.2E-5			6(0,6)-7(3,5)A,vt=1	-8.50900		320.36730	CDMS
CH3OHvt=0-2	Methanol	236.64872900	2.8E-5			11(-7,4)-10(-8,3)E,vt=1	-5.92780		502.15140	CDMS
CH3OHvt=0-2	Methanol	236.64984400	0.000355			11(7,4)-10(8,2),vt=1	0.00000		502.15100	CDMS
CH3OHvt=0-2	Methanol	236.77424100	3.1E-5			10(-3,7)-9(-5,5)E,vt=1	-8.26060		370.67170	CDMS
CH3OHvt=0-2	Methanol	236.93608900	1.5E-5			14(1,13)-13(2,12)A,vt=0	-3.99660		172.94810	CDMS
CH3OHvt=0-2	Methanol	237.12940200	2.3E-5			22(-1,21)-22(-0,22)E,vt=0	-4.19790		414.72670	CDMS
CH3OHvt=0-2	Methanol	237.42948300	1.4E-5			7(-1,6)-6(2,4)E,vt=0	-6.49040		51.88940	CDMS
CH3OHvt=0-2	Methanol	238.56770700	1.5E-5			12(3,9)-13(-1,12)E,vt=0	-9.09830		161.44940	CDMS
CH3OHvt=0-2	Methanol	238.72118600	0.00035			7(-7,1)-8(-6,3),vt=1	0.00000		400.86500	CDMS
CH3OHvt=0-2	Methanol	238.72328300	3.0E-5			7(7,1)-8(6,3)E,vt=1	-6.12920		400.86490	CDMS
CH3OHvt=0-2	Methanol	239.36404200	0.000166			10(5,6)-9(2,7)E,vt=2	-11.33220		520.58330	CDMS
CH3OHvt=0-2	Methanol	239.39799700	1.6E-5			16(3,13)-17(-0,17)E,vt=0	-5.77820		254.93020	CDMS
CH3OHvt=0-2	Methanol	239.73136200	1.7E-5			16(7,9)-17(6,11)A,vt=0	-7.84970		381.27340	CDMS
CH3OHvt=0-2	Methanol	239.73136300	1.7E-5			16(7,10)-17(6,12)A,vt=0	-7.84970		381.27340	CDMS
CH3OHvt=0-2	Methanol	239.74621900	4.0E-6			5(1,5)-4(1,4)A,vt=0	-3.85690		26.10120	CDMS
CH3OHvt=0-2	Methanol	240.24149000	1.4E-5			5(-3,3)-6(-2,5)E,vt=0	-4.50110		49.34880	CDMS
CH3OHvt=0-2	Methanol	240.45484800	1.0E-5			5(1,5)-4(1,4)A,vt=2	-4.82370		490.60210	CDMS
CH3OHvt=0-2	Methanol	240.74551100	2.0E-5			19(-2,18)-19(-0,19)E,vt=0	-8.40250		314.11250	CDMS
CH3OHvt=0-2	Methanol	240.86140600	6.0E-6			5(4,2)-4(4,1)E,vt=2	-5.33020		533.55060	CDMS
CH3OHvt=0-2	Methanol	240.86955100	8.0E-6			5(-0,5)-4(-0,4)E,vt=2	-4.87780		526.38990	CDMS
CH3OHvt=0-2	Methanol	240.91617200	6.0E-6			5(3,3)-4(3,2)A,vt=2	-4.95660		473.47120	CDMS
CH3OHvt=0-2	Methanol	240.91617300	6.0E-6			5(3,2)-4(3,1)A,vt=2	-4.95660		473.47120	CDMS
CH3OHvt=0-2	Methanol	240.93205100	6.0E-6			5(4,1)-4(4,0)A,vt=2	-5.15030		443.17330	CDMS
CH3OHvt=0-2	Methanol	240.93205100	6.0E-6			5(4,2)-4(4,1)A,vt=2	-5.15030		443.17330	CDMS
CH3OHvt=0-2	Methanol	240.93674200	7.0E-6			5(2,3)-4(2,2)E,vt=2	-4.82600		464.33250	CDMS
CH3OHvt=0-2	Methanol	240.93897400	9.0E-6			5(0,5)-4(0,4)A,vt=2	-4.55040		369.29240	CDMS
CH3OHvt=0-2	Methanol	240.94834300	6.0E-6			5(-3,3)-4(-3,2)E,vt=2	-4.91030		447.99710	CDMS
CH3OHvt=0-2	Methanol	240.95205600	6.0E-6			5(-2,4)-4(-2,3)E,vt=2	-4.73690		423.52970	CDMS
CH3OHvt=0-2	Methanol	240.95892200	8.0E-6			5(1,5)-4(1,4)E,vt=2	-4.60170		385.85480	CDMS
CH3OHvt=0-2	Methanol	240.96055700	5.0E-6			5(1,5)-4(1,4)A,vt=1	-4.30190		242.14260	CDMS
CH3OHvt=0-2	Methanol			240.96056000	5.0E-5	5(1,5)-4(1,4)++,vt=1	0.00000	 0.9	242.14300	CDMS
CH3OHvt=0-2	Methanol	241.04258900	1.7E-5			22(6,16)-23(5,19)E,vt=0	-4.68880		531.00820	CDMS
CH3OHvt=0-2	Methanol	241.05710900	1.6E-5			9(-3,7)-10(-0,10)E,vt=0	-6.59180		97.72420	CDMS
CH3OHvt=0-2	Methanol			241.15917400	5.0E-5	5(4,2)-4(4,1),vt=1	0.00000	 0.7	268.65700	CDMS
CH3OHvt=0-2	Methanol	241.15919900	4.0E-6			5(-4,2)-4(-4,1)E,vt=1	-4.78560		268.65730	CDMS
CH3OHvt=0-2	Methanol			241.16653000	5.0E-5	5(3,3)-4(3,2),vt=1	0.00000	 0.8	306.21000	CDMS
CH3OHvt=0-2	Methanol	241.16658000	4.0E-6			5(-3,2)-4(-3,1)E,vt=1	-4.60950		306.21020	CDMS
CH3OHvt=0-2	Methanol			241.17841100	5.0E-5	5(4,1)-4(4,0)++,vt=1	0.00000	 1.3b	350.45500	CDMS
CH3OHvt=0-2	Methanol			241.17841100	5.0E-5	5(4,1)-4(4,0)++,vt=1	0.00000	 1.3b	350.45500	CDMS
CH3OHvt=0-2	Methanol	241.17844500	4.0E-6			5(4,1)-4(4,0)A,vt=1	-4.95030		350.45480	CDMS
CH3OHvt=0-2	Methanol	241.17844500	4.0E-6			5(4,2)-4(4,1)A,vt=1	-4.95030		350.45480	CDMS
CH3OHvt=0-2	Methanol	241.17988600	5.0E-6			5(3,3)-4(3,2)E,vt=1	-4.47600		240.33190	CDMS
CH3OHvt=0-2	Methanol			241.17990000	5.0E-5	5(-3,2)-4(-3,1),vt=1	0.00000	  b	240.33200	CDMS
CH3OHvt=0-2	Methanol			241.18416300	5.0E-5	5(-4,1)-4(-4,0),vt=1	0.00000	 1.1	297.86000	CDMS
CH3OHvt=0-2	Methanol	241.18418900	4.0E-6			5(4,1)-4(4,0)E,vt=1	-4.84490		297.86030	CDMS
CH3OHvt=0-2	Methanol			241.18740000	5.0E-5	5(-2,3)-4(-2,2),vt=1	0.00000	 1.4	269.51000	CDMS
CH3OHvt=0-2	Methanol	241.18742800	4.0E-6			5(2,4)-4(2,3)E,vt=1	-4.41480		269.51050	CDMS
CH3OHvt=0-2	Methanol			241.19281000	5.0E-5	5(2,3)-4(2,2)++,vt=1	0.00000	 1.9	223.68200	CDMS
CH3OHvt=0-2	Methanol	241.19285600	5.0E-6			5(2,4)-4(2,3)A,vt=1	-4.32280		223.68190	CDMS
CH3OHvt=0-2	Methanol			241.19635000	5.0E-5	5(2,4)-4(2,3)--,vt=1	0.00000	 2.1b	223.68200	CDMS
CH3OHvt=0-2	Methanol	241.19643000	5.0E-6			5(2,3)-4(2,2)A,vt=1	-4.32280		223.68200	CDMS
CH3OHvt=0-2	Methanol	241.19828500	4.0E-6			5(3,3)-4(3,2)A,vt=1	-4.58180		291.40450	CDMS
CH3OHvt=0-2	Methanol			241.19829000	5.0E-5	5(3,3)-4(3,2)++,vt=1	0.00000	  b	291.40500	CDMS
CH3OHvt=0-2	Methanol			241.19829000	5.0E-5	5(3,3)-4(3,2)++,vt=1	0.00000	  b	291.40500	CDMS
CH3OHvt=0-2	Methanol	241.19829100	4.0E-6			5(3,2)-4(3,1)A,vt=1	-4.58180		291.40450	CDMS
CH3OHvt=0-2	Methanol			241.20369000	5.0E-5	5(1,5)-4(1,4),vt=1	0.00000	  b	218.67800	CDMS
CH3OHvt=0-2	Methanol	241.20370600	5.0E-6			5(-1,5)-4(-1,4)E,vt=1	-4.25380		218.67780	CDMS
CH3OHvt=0-2	Methanol			241.20599000	5.0E-5	5(0,5)-4(0,4),vt=1	0.00000	 2.8	225.00500	CDMS
CH3OHvt=0-2	Methanol	241.20603500	5.0E-6			5(-0,5)-4(-0,4)E,vt=1	-4.24850		225.00530	CDMS
CH3OHvt=0-2	Methanol			241.21073400	5.0E-5	5(2,4)-4(2,3),vt=1	0.00000	 1.2b	294.03400	CDMS
CH3OHvt=0-2	Methanol	241.21076400	4.0E-6			5(-2,3)-4(-2,2)E,vt=1	-4.46800		294.03410	CDMS
CH3OHvt=0-2	Methanol	241.23814400	5.0E-6			5(1,4)-4(1,3)E,vt=1	-4.43060		303.40550	CDMS
CH3OHvt=0-2	Methanol			241.23816000	5.0E-5	5(-1,4)-4(-1,3),vt=1	0.00000	 0.7	303.40600	CDMS
CH3OHvt=0-2	Methanol	241.26786200	6.0E-6			5(0,5)-4(0,4)A,vt=1	-4.42680		310.54700	CDMS
CH3OHvt=0-2	Methanol			241.26788000	5.0E-5	5(0,5)-4(0,4)++,vt=1	0.00000	 0.4	310.54700	CDMS
CH3OHvt=0-2	Methanol	241.36414300	1.1E-5			5(1,4)-4(1,3)A,vt=2	-4.82060		490.66280	CDMS
CH3OHvt=0-2	Methanol			241.44124000	5.0E-5	5(1,4)-4(1,3)--,vt=1	0.00000	 1.5	242.17500	CDMS
CH3OHvt=0-2	Methanol	241.44127000	5.0E-6			5(1,4)-4(1,3)A,vt=1	-4.30020		242.17470	CDMS
CH3OHvt=0-2	Methanol	241.70015900	4.0E-6			5(-0,5)-4(-0,4)E,vt=0	-3.83120		25.25420	CDMS
CH3OHvt=0-2	Methanol	241.73045400	2.5E-5			22(0,22)-21(2,19)A,vt=0	-7.96420		398.92790	CDMS
CH3OHvt=0-2	Methanol	241.76723400	4.0E-6			5(1,5)-4(1,4)E,vt=0	-3.83720		20.00910	CDMS
CH3OHvt=0-2	Methanol	241.79135200	4.0E-6			5(0,5)-4(0,4)A,vt=0	-3.81160		16.13350	CDMS
CH3OHvt=0-2	Methanol	241.80652400	4.0E-6			5(4,2)-4(4,1)A,vt=0	-4.37090		71.97500	CDMS
CH3OHvt=0-2	Methanol	241.80652500	4.0E-6			5(4,1)-4(4,0)A,vt=0	-4.37090		71.97500	CDMS
CH3OHvt=0-2	Methanol	241.81325500	4.0E-6			5(4,2)-4(4,1)E,vt=0	-4.38240		77.23020	CDMS
CH3OHvt=0-2	Methanol	241.82962900	4.0E-6			5(-4,1)-4(-4,0)E,vt=0	-4.39170		82.85600	CDMS
CH3OHvt=0-2	Methanol	241.83271800	4.0E-6			5(3,3)-4(3,2)A,vt=0	-4.07790		50.74630	CDMS
CH3OHvt=0-2	Methanol	241.83310600	4.0E-6			5(3,2)-4(3,1)A,vt=0	-4.07790		50.74630	CDMS
CH3OHvt=0-2	Methanol	241.84228400	4.0E-6			5(2,4)-4(2,3)A,vt=0	-3.93890		42.34380	CDMS
CH3OHvt=0-2	Methanol	241.84360400	4.0E-6			5(-3,3)-4(-3,2)E,vt=0	-4.07360		49.29530	CDMS
CH3OHvt=0-2	Methanol	241.85229900	4.0E-6			5(3,2)-4(3,1)E,vt=0	-4.09340		59.71980	CDMS
CH3OHvt=0-2	Methanol	241.87902500	4.0E-6			5(-1,4)-4(-1,3)E,vt=0	-3.84840		30.76440	CDMS
CH3OHvt=0-2	Methanol	241.88767400	4.0E-6			5(2,3)-4(2,2)A,vt=0	-3.93870		42.34500	CDMS
CH3OHvt=0-2	Methanol	241.90414700	4.0E-6			5(2,3)-4(2,2)E,vt=0	-3.92380		34.13680	CDMS
CH3OHvt=0-2	Methanol	241.90464300	4.0E-6			5(-2,4)-4(-2,3)E,vt=0	-3.92390		31.59610	CDMS
CH3OHvt=0-2	Methanol	241.91904300	0.000173			5(2,3)-5(5,1)E,vt=2	-13.13260		464.29970	CDMS
CH3OHvt=0-2	Methanol	241.98957500	0.000171			6(2,4)-6(5,2)E,vt=2	-12.48450		473.94110	CDMS
CH3OHvt=0-2	Methanol	242.07026600	0.000169			7(2,5)-7(5,3)E,vt=2	-12.04620		485.18880	CDMS
CH3OHvt=0-2	Methanol	242.10898800	1.1E-5			9(-0,9)-8(-2,7)E,vt=0	-7.60970		73.56110	CDMS
CH3OHvt=0-2	Methanol	242.16038200	0.000168			8(2,6)-8(5,4)E,vt=2	-11.71110		498.04270	CDMS
CH3OHvt=0-2	Methanol	242.25908200	0.000167			9(2,7)-9(5,5)E,vt=2	-11.44010		512.50240	CDMS
CH3OHvt=0-2	Methanol	242.36542400	0.000167			10(2,8)-10(5,6)E,vt=2	-11.21400		528.56760	CDMS
CH3OHvt=0-2	Methanol	242.44608400	1.0E-5			14(1,14)-13(2,11)E,vt=0	-4.12330		164.92960	CDMS
CH3OHvt=0-2	Methanol	242.47836300	0.000168			11(2,9)-11(5,7)E,vt=2	-11.02190		546.23800	CDMS
CH3OHvt=0-2	Methanol	242.49024500	2.1E-5			24(3,21)-24(2,22)A,vt=0	-4.06120		510.22400	CDMS
CH3OHvt=0-2	Methanol	243.39739300	1.9E-5			18(6,13)-19(5,14)A,vt=0	-4.57210		402.14720	CDMS
CH3OHvt=0-2	Methanol	243.39765400	1.9E-5			18(6,12)-19(5,15)A,vt=0	-4.57210		402.14720	CDMS
CH3OHvt=0-2	Methanol	243.41261000	1.9E-5			23(3,20)-23(2,21)A,vt=0	-4.00000		471.51530	CDMS
CH3OHvt=0-2	Methanol	243.89399400	2.9E-5			24(1,23)-24(1,24)A,vt=0	-6.65230		488.97220	CDMS
CH3OHvt=0-2	Methanol	243.91578800	4.0E-6			5(1,4)-4(1,3)A,vt=0	-3.84260		26.37950	CDMS
CH3OHvt=0-2	Methanol	244.02930200	3.9E-5			5(-5,1)-5(-3,2)E,vt=1	-8.74380		314.25460	CDMS
CH3OHvt=0-2	Methanol	244.09779200	3.7E-5			6(-5,2)-6(-3,3)E,vt=1	-8.27500		323.90650	CDMS
CH3OHvt=0-2	Methanol	244.17953000	6.1E-5			17(3,15)-16(0,16)A,vt=1	-7.00980		513.27300	CDMS
CH3OHvt=0-2	Methanol	244.26390200	3.5E-5			7(-5,3)-7(-3,4)E,vt=1	-7.98320		335.16490	CDMS
CH3OHvt=0-2	Methanol	244.33037200	1.8E-5			22(3,19)-22(2,20)A,vt=0	-3.94250		434.41640	CDMS
CH3OHvt=0-2	Methanol	244.33798300	9.0E-6			9(-1,9)-8(-0,8)E,vt=1	-4.27450		266.83840	CDMS
CH3OHvt=0-2	Methanol			244.33802000	5.0E-5	9(1,9)-8(0,8),vt=1	0.00000	 1.2	266.83800	CDMS
CH3OHvt=0-2	Methanol	244.56708700	3.3E-5			8(-5,4)-8(-3,5)E,vt=1	-7.77280		348.02900	CDMS
CH3OHvt=0-2	Methanol	244.61296400	2.4E-5			20(4,17)-21(2,19)E,vt=0	-9.55430		391.44440	CDMS
CH3OHvt=0-2	Methanol	245.05199900	3.1E-5			9(-5,5)-9(-3,6)E,vt=1	-7.61140		362.49760	CDMS
CH3OHvt=0-2	Methanol	245.22301900	1.7E-5			21(3,18)-21(2,19)A,vt=0	-3.88900		398.92790	CDMS
CH3OHvt=0-2	Methanol	245.76813600	2.9E-5			10(-5,6)-10(-3,7)E,vt=1	-7.48340		378.56960	CDMS
CH3OHvt=0-2	Methanol	246.07460500	1.6E-5			20(3,17)-20(2,18)A,vt=0	-3.83960		365.05050	CDMS
CH3OHvt=0-2	Methanol	246.22893200	1.5E-5			3(2,1)-2(-1,1)E,vt=0	-8.11660		19.46860	CDMS
CH3OHvt=0-2	Methanol	246.76934400	2.9E-5			11(-5,7)-11(-3,8)E,vt=1	-7.38040		396.24360	CDMS
CH3OHvt=0-2	Methanol	246.87330100	1.5E-5			19(3,16)-19(2,17)A,vt=0	-3.79450		332.78470	CDMS
CH3OHvt=0-2	Methanol	247.16195000	1.5E-5			16(-2,15)-15(-3,13)E,vt=0	-4.15410		226.77470	CDMS
CH3OHvt=0-2	Methanol	247.22858700	1.3E-5			4(2,2)-5(1,5)A,vt=0	-4.40060		34.09830	CDMS
CH3OHvt=0-2	Methanol	247.61091800	1.4E-5			18(3,15)-18(2,16)A,vt=0	-3.75390		302.13080	CDMS
CH3OHvt=0-2	Methanol	247.84005000	1.7E-5			12(2,11)-13(3,11)E,vt=1	-4.18760		370.60890	CDMS
CH3OHvt=0-2	Methanol	247.84022400	7.5E-5			12(-2,10)-13(-3,10),vt=1	0.00000	 1.0	370.60900	CDMS
CH3OHvt=0-2	Methanol	247.96811900	2.4E-5			23(-1,22)-23(-0,23)E,vt=0	-4.23310		451.41840	CDMS
CH3OHvt=0-2	Methanol	248.09794700	2.3E-5			23(1,23)-22(3,20)A,vt=0	-10.59040		442.45950	CDMS
CH3OHvt=0-2	Methanol	248.11315500	2.9E-5			12(-5,8)-12(-3,9)E,vt=1	-7.29730		415.51830	CDMS
CH3OHvt=0-2	Methanol	248.21299500	1.9E-5			23(-1,22)-22(3,19)E,vt=0	-7.57600		451.41020	CDMS
CH3OHvt=0-2	Methanol	248.28242400	1.3E-5			17(3,14)-17(2,15)A,vt=0	-3.71800		273.08920	CDMS
CH3OHvt=0-2	Methanol	248.85499600	2.7E-5			15(1,14)-16(2,15)E,vt=1	-4.99030		472.07570	CDMS
CH3OHvt=0-2	Methanol	248.85729900	0.000487			15(-1,14)-16(-2,14),vt=1	0.00000		472.07600	CDMS
CH3OHvt=0-2	Methanol	248.88546800	1.2E-5			16(3,13)-16(2,14)A,vt=0	-3.68690		245.66020	CDMS
CH3OHvt=0-2	Methanol	249.00401900	3.7E-5			10(-7,3)-9(-6,3)E,vt=1	-4.74060		484.06110	CDMS
CH3OHvt=0-2	Methanol	249.04855700	2.5E-5			24(2,23)-23(4,20)A,vt=0	-7.59690		500.84230	CDMS
CH3OHvt=0-2	Methanol	249.19283600	1.3E-5			16(3,13)-15(4,12)E,vt=0	-4.22160		254.60350	CDMS
CH3OHvt=0-2	Methanol	249.22790700	1.9E-5			19(3,16)-20(1,20)E,vt=0	-8.57760		341.62210	CDMS
CH3OHvt=0-2	Methanol	249.24486000	2.1E-5			20(-2,19)-20(-0,20)E,vt=0	-8.53860		346.07280	CDMS
CH3OHvt=0-2	Methanol	249.33755100	0.000422			11(2,10)-10(-1,9),vt=1	0.00000		375.81800	CDMS
CH3OHvt=0-2	Methanol	249.33986200	2.4E-5			11(-2,9)-10(1,9)E,vt=1	-7.96480		375.81780	CDMS
CH3OHvt=0-2	Methanol	249.41992400	1.2E-5			15(3,12)-15(2,13)A,vt=0	-3.66090		219.84400	CDMS
CH3OHvt=0-2	Methanol	249.44330100	1.4E-5			7(4,4)-8(3,5)A,vt=0	-4.46010		92.69060	CDMS
CH3OHvt=0-2	Methanol	249.45184200	1.4E-5			7(4,3)-8(3,6)A,vt=0	-4.46010		92.69030	CDMS
CH3OHvt=0-2	Methanol	249.85994800	3.0E-5			13(-5,9)-13(-3,10)E,vt=1	-7.23060		436.39220	CDMS
CH3OHvt=0-2	Methanol	249.88746700	1.1E-5			14(3,11)-14(2,12)A,vt=0	-3.64050		195.64080	CDMS
CH3OHvt=0-2	Methanol	250.29118100	1.0E-5			13(3,10)-13(2,11)A,vt=0	-3.62590		173.05070	CDMS
CH3OHvt=0-2	Methanol	250.50685300	1.1E-5			11(0,11)-10(1,10)A,vt=0	-3.53180		98.05270	CDMS
CH3OHvt=0-2	Methanol	250.63520000	1.0E-5			12(3,9)-12(2,10)A,vt=0	-3.61750		152.07390	CDMS
CH3OHvt=0-2	Methanol	250.81152700	7.8E-5			15(6,9)-16(9,7)A,vt=1-vt=0	-8.65340		509.85860	CDMS
CH3OHvt=0-2	Methanol	250.81152800	7.8E-5			15(6,10)-16(9,8)A,vt=1-vt=0	-8.65340		509.85860	CDMS
CH3OHvt=0-2	Methanol	250.92439800	1.0E-5			11(3,8)-11(2,9)A,vt=0	-3.61600		132.71050	CDMS
CH3OHvt=0-2	Methanol	250.97004200	2.9E-5			17(-3,14)-18(-4,15)E,vt=1	-4.28340		527.47560	CDMS
CH3OHvt=0-2	Methanol	250.97201600	0.000364			17(3,15)-18(4,15),vt=1	0.00000		527.47600	CDMS
CH3OHvt=0-2	Methanol	251.16410800	1.0E-5			10(3,7)-10(2,8)A,vt=0	-3.62220		114.96040	CDMS
CH3OHvt=0-2	Methanol	251.35988800	1.1E-5			9(3,6)-9(2,7)A,vt=0	-3.63720		98.82390	CDMS
CH3OHvt=0-2	Methanol	251.51730900	1.1E-5			8(3,5)-8(2,6)A,vt=0	-3.66270		84.30090	CDMS
CH3OHvt=0-2	Methanol	251.64178700	1.2E-5			7(3,4)-7(2,5)A,vt=0	-3.70120		71.39150	CDMS
CH3OHvt=0-2	Methanol	251.70978900	3.0E-5			9(-3,7)-10(-2,9)E,vt=2	-5.67250		495.85450	CDMS
CH3OHvt=0-2	Methanol	251.73843700	1.3E-5			6(3,3)-6(2,4)A,vt=0	-3.75730		60.09560	CDMS
CH3OHvt=0-2	Methanol	251.81195600	1.3E-5			5(3,2)-5(2,3)A,vt=0	-3.83930		50.41350	CDMS
CH3OHvt=0-2	Methanol	251.86652400	1.4E-5			4(3,1)-4(2,2)A,vt=0	-3.96750		42.34500	CDMS
CH3OHvt=0-2	Methanol	251.89088600	1.3E-5			5(3,3)-5(2,4)A,vt=0	-3.83930		50.41080	CDMS
CH3OHvt=0-2	Methanol	251.89572800	1.3E-5			6(3,4)-6(2,5)+-	-3.75700		60.09040	CDMS
CH3OHvt=0-2	Methanol	251.90045200	1.4E-5			4(3,2)-4(2,3)A,vt=0	-3.96740		42.34380	CDMS
CH3OHvt=0-2	Methanol	251.90572900	1.4E-5			3(3,0)-3(2,1)A,vt=0	-4.20920		35.89020	CDMS
CH3OHvt=0-2	Methanol	251.91427000	3.7E-5			18(-2,16)-17(-5,13)E,vt=1	-6.76710		544.59060	CDMS
CH3OHvt=0-2	Methanol	251.91706500	1.4E-5			3(3,1)-3(2,2)A,vt=0	-4.20910		35.88980	CDMS
CH3OHvt=0-2	Methanol	251.92370100	1.2E-5			7(3,5)-7(2,6)A,vt=0	-3.70080		71.38190	CDMS
CH3OHvt=0-2	Methanol	251.98483700	1.1E-5			8(3,6)-8(2,7)A,vt=0	-3.66200		84.28500	CDMS
CH3OHvt=0-2	Methanol	252.07193700	3.2E-5			14(-5,10)-14(-3,11)E,vt=1	-7.17760		458.86360	CDMS
CH3OHvt=0-2	Methanol	252.09040900	1.1E-5			9(3,7)-9(2,8)A,vt=0	-3.63610		98.79890	CDMS
CH3OHvt=0-2	Methanol	252.25284900	1.0E-5			10(3,8)-10(2,9)A,vt=0	-3.62050		114.92310	CDMS
CH3OHvt=0-2	Methanol	252.48567500	1.0E-5			11(3,9)-11(2,10)A,vt=0	-3.61360		132.65650	CDMS
CH3OHvt=0-2	Methanol	252.80338800	1.0E-5			12(3,10)-12(2,11)A,vt=0	-3.61410		151.99850	CDMS
CH3OHvt=0-2	Methanol	253.22137600	1.0E-5			13(3,11)-13(2,12)A,vt=0	-3.62140		172.94810	CDMS
CH3OHvt=0-2	Methanol	253.45075500	0.000105			9(2,8)-10(-2,8),vt=1	0.00000		341.89600	CDMS
CH3OHvt=0-2	Methanol	253.54270300	1.3E-5			12(1,12)-11(-1,10)E,vt=0	-7.41300		121.11930	CDMS
CH3OHvt=0-2	Methanol	253.55628900	2.2E-5			19(1,18)-18(3,15)A,vt=0	-8.77320		310.39020	CDMS
CH3OHvt=0-2	Methanol	253.75580900	1.1E-5			14(3,12)-14(2,13)A,vt=0	-3.63460		195.50420	CDMS
CH3OHvt=0-2	Methanol	253.92341000	0.00014			12(-8,5)-11(-11,1)E,vt=1-vt=0	-11.51860		530.67360	CDMS
CH3OHvt=0-2	Methanol	254.01537700	1.2E-5			2(-0,2)-1(1,1)E,vt=0	-4.65590		5.48970	CDMS
CH3OHvt=0-2	Methanol	254.41941900	1.5E-5			11(-5,6)-12(-4,8)E,vt=0	-4.41000		192.53480	CDMS
CH3OHvt=0-2	Methanol	254.42352000	1.2E-5			15(3,13)-15(2,14)A,vt=0	-3.65340		219.66570	CDMS
CH3OHvt=0-2	Methanol	254.81199800	3.5E-5			15(-5,11)-15(-3,12)E,vt=1	-7.13690		482.93100	CDMS
CH3OHvt=0-2	Methanol	255.18550100	1.3E-5			12(-3,10)-13(1,13)E,vt=0	-10.47510		150.49670	CDMS
CH3OHvt=0-2	Methanol	255.24188800	1.3E-5			16(3,14)-16(2,15)A,vt=0	-3.67740		245.43160	CDMS
CH3OHvt=0-2	Methanol	255.67247800	0.000101			12(4,9)-11(7,4)A,vt=2-vt=1	-10.50930		543.91650	CDMS
CH3OHvt=0-2	Methanol	255.67248200	0.000101			12(4,8)-11(7,5)A,vt=2-vt=1	-10.50930		543.91650	CDMS
CH3OHvt=0-2	Methanol	255.67720900	0.000107			11(10,1)-10(7,4)E,vt=0-vt=1	-9.56300		452.23490	CDMS
CH3OHvt=0-2	Methanol	256.00653100	2.1E-5			25(1,25)-24(-3,22)E,vt=0	-9.55770		517.20520	CDMS
CH3OHvt=0-2	Methanol	256.22871400	1.4E-5			17(3,15)-17(2,16)A,vt=0	-3.70630		272.80050	CDMS
CH3OHvt=0-2	Methanol	256.37543100	1.7E-5			10(2,8)-11(0,11)A,vt=0	-8.22880		106.40870	CDMS
CH3OHvt=0-2	Methanol	257.40208600	1.5E-5			18(3,16)-18(2,17)A,vt=0	-3.73960		301.77110	CDMS
CH3OHvt=0-2	Methanol	257.97479900	1.7E-5			12(4,8)-13(2,11)A,vt=0	-7.72110		173.05070	CDMS
CH3OHvt=0-2	Methanol	258.14237900	3.9E-5			16(-5,12)-16(-3,13)E,vt=1	-7.10700		508.59270	CDMS
CH3OHvt=0-2	Methanol	258.30446000	2.2E-5			21(-2,20)-21(-0,21)E,vt=0	-8.60090		379.61120	CDMS
CH3OHvt=0-2	Methanol	258.72617000	1.2E-5			11(-0,11)-10(2,8)E,vt=0	-7.44800		106.77910	CDMS
CH3OHvt=0-2	Methanol	258.78024800	1.6E-5			19(3,17)-19(2,18)A,vt=0	-3.77740		332.34210	CDMS
CH3OHvt=0-2	Methanol	259.27350800	0.000125			17(2,16)-16(1,15)--,vt=1	0.00000	 1.0	444.98000	CDMS
CH3OHvt=0-2	Methanol	259.27368600	3.2E-5			17(2,15)-16(1,15)A,vt=1	-4.26750		444.97960	CDMS
CH3OHvt=0-2	Methanol	259.58139800	2.4E-5			24(-1,23)-24(-0,24)E,vt=0	-4.27060		489.68560	CDMS
CH3OHvt=0-2	Methanol	259.84207300	3.3E-5			11(6,6)-10(4,6)A,vt=1	-8.45560		422.87110	CDMS
CH3OHvt=0-2	Methanol	259.84207500	3.3E-5			11(6,5)-10(4,7)A,vt=1	-8.45560		422.87110	CDMS
